timestamp_s,x_m,y_m,z_m,qx,qy,qz,qw,vx_mps,vy_mps,vz_mps,wx_radps,wy_radps,wz_radps,cmd_v_mps,cmd_w_radps
0.26000000,7.79690886,2.22083068,-0.02775597,0.01396669,0.01898045,0.99685323,-0.07568572,-0.20553587,-0.03127590,0.00638946,0.00170781,0.00273248,0.06831188,0.20800000,0.06838784
0.28000000,7.79256153,2.22016454,-0.02762065,0.01397937,0.01897112,0.99680245,-0.07635157,-0.22130081,-0.03397732,0.00689165,0.00165549,0.00264878,0.06621932,0.22400001,0.06629296
0.30000000,7.78789902,2.21944404,-0.02747527,0.01399165,0.01896206,0.99675274,-0.07699748,-0.23706029,-0.03671143,0.00739500,0.00160640,0.00257023,0.06425566,0.23999999,0.06432711
0.32000000,7.78292131,2.21866846,-0.02731980,0.01400359,0.01895325,0.99670410,-0.07762470,-0.25281450,-0.03947696,0.00789948,0.00156040,0.00249662,0.06241544,0.25600001,0.06248484
0.34000000,7.77762890,2.21783686,-0.02715423,0.01401518,0.01894468,0.99665642,-0.07823443,-0.26856354,-0.04227279,0.00840504,0.00151735,0.00242775,0.06069380,0.27200001,0.06076129
0.36000000,7.77202129,2.21694922,-0.02697853,0.01402645,0.01893633,0.99660969,-0.07882781,-0.28430751,-0.04509789,0.00891165,0.00147717,0.00236346,0.05908645,0.28799999,0.05915215
0.38000000,7.76609945,2.21600437,-0.02679268,0.01403744,0.01892819,0.99656379,-0.07940596,-0.30004656,-0.04795137,0.00941927,0.00143975,0.00230359,0.05758964,0.30399999,0.05765367
0.40000000,7.75986242,2.21500230,-0.02659667,0.01404815,0.01892024,0.99651867,-0.07996995,-0.31578076,-0.05083248,0.00992787,0.00140501,0.00224801,0.05620019,0.31999999,0.05626268
0.42000000,7.75331068,2.21394205,-0.02639047,0.01405860,0.01891247,0.99647433,-0.08052085,-0.33151019,-0.05374056,0.01043743,0.00137290,0.00219662,0.05491548,0.33600000,0.05497655
0.44000000,7.74644470,2.21282315,-0.02617406,0.01406883,0.01890487,0.99643064,-0.08105968,-0.34723490,-0.05667508,0.01094793,0.00134335,0.00214934,0.05373351,0.35200000,0.05379326
0.46000000,7.73926401,2.21164536,-0.02594744,0.01407884,0.01889741,0.99638754,-0.08158746,-0.36295491,-0.05963563,0.01145935,0.00131633,0.00210612,0.05265286,0.36800000,0.05271140
0.48000000,7.73176956,2.21040773,-0.02571057,0.01408866,0.01889010,0.99634504,-0.08210519,-0.37867028,-0.06262192,0.01197169,0.00129183,0.00206691,0.05167278,0.38400000,0.05173023
0.50000000,7.72395992,2.20911145,-0.02546347,0.01409552,0.01888498,0.99631512,-0.08246721,-0.39440039,-0.06551771,0.01248078,0.00053452,0.00085522,0.02138048,0.40000001,0.02140425
0.52000000,7.71583605,2.20775914,-0.02520628,0.01409950,0.01888200,0.99629772,-0.08267716,-0.41014746,-0.06831123,0.01298620,0.00052365,0.00083783,0.02094579,0.41600001,0.02096908
0.54000000,7.70739651,2.20635080,-0.02493897,0.01410340,0.01887909,0.99628061,-0.08288305,-0.42589280,-0.07111456,0.01349197,0.00051371,0.00082193,0.02054832,0.43200001,0.02057117
0.56000000,7.69864273,2.20488644,-0.02466154,0.01410723,0.01887623,0.99626380,-0.08308525,-0.44163644,-0.07392765,0.01399808,0.00050470,0.00080752,0.02018786,0.44800001,0.02021031
0.58000000,7.68957376,2.20336556,-0.02437398,0.01411100,0.01887341,0.99624717,-0.08328412,-0.45737839,-0.07675047,0.01450455,0.00049661,0.00079458,0.01986446,0.46399999,0.01988655
0.60000000,7.68019009,2.20178819,-0.02407629,0.01411471,0.01887063,0.99623078,-0.08348005,-0.47311857,-0.07958309,0.01501136,0.00048946,0.00078314,0.01957842,0.47999999,0.01960018
0.62000000,7.67049170,2.20015383,-0.02376845,0.01411838,0.01886790,0.99621457,-0.08367341,-0.48885703,-0.08242556,0.01551852,0.00048326,0.00077321,0.01933033,0.49599999,0.01935183
0.64000000,7.66047859,2.19846153,-0.02345813,0.01391514,0.01637775,0.99624127,-0.08391321,-0.50459129,-0.08537079,0.01560284,0.00047812,0.00066937,0.01912473,0.51200002,0.01914241
0.66000000,7.65015078,2.19671130,-0.02313866,0.01391825,0.01637510,0.99622530,-0.08410255,-0.52032608,-0.08823638,0.01609650,0.00047361,0.00066306,0.01894446,0.52800000,0.01896197
0.68000000,7.63950825,2.19490337,-0.02280932,0.01392134,0.01637248,0.99620944,-0.08429039,-0.53605902,-0.09111233,0.01659049,0.00047014,0.00065820,0.01880562,0.54400003,0.01882301
0.70000000,7.62855101,2.19303918,-0.02247014,0.01392246,0.01637152,0.99620366,-0.08435857,-0.55181259,-0.09386763,0.01708077,-0.00012693,-0.00017770,-0.00507705,0.56000000,-0.00508175
0.72000000,7.61727810,2.19112229,-0.02212123,0.01392164,0.01637222,0.99620789,-0.08430891,-0.56758833,-0.09649298,0.01756705,-0.00012371,-0.00017319,-0.00494840,0.57599998,-0.00495297
0.74000000,7.60568953,2.18915319,-0.02176260,0.01392085,0.01637289,0.99621201,-0.08426049,-0.58336437,-0.09911664,0.01805328,-0.00012066,-0.00016892,-0.00482628,0.59200001,-0.00483075
0.76000000,7.59378624,2.18713236,-0.02136322,0.01640716,0.01616196,0.99618435,-0.08418063,-0.59905565,-0.10165061,0.02152937,-0.00014130,-0.00016485,-0.00470993,0.60799998,-0.00471493
0.78000000,7.58156872,2.18506002,-0.02092416,0.01640641,0.01616272,0.99618822,-0.08413453,-0.61482996,-0.10426873,0.02209423,-0.00013777,-0.00016073,-0.00459227,0.62400001,-0.00459715
0.80000000,7.56903553,2.18293548,-0.02047380,0.01640568,0.01616346,0.99619204,-0.08408957,-0.63060457,-0.10688536,0.02265905,-0.00013441,-0.00015681,-0.00448039,0.63999999,-0.00448514
0.82000000,7.55624580,2.18076849,-0.02001428,0.01640497,0.01616418,0.99619573,-0.08404568,-0.64046597,-0.10849877,0.02301136,-0.00013122,-0.00015310,-0.00437418,0.64999861,-0.00437882
0.84000000,7.54343653,2.17859936,-0.01955407,0.01640427,0.01616489,0.99619931,-0.08400282,-0.64047545,-0.10844366,0.02300972,-0.00012817,-0.00014953,-0.00427230,0.64999866,-0.00427683
0.86000000,7.53062677,2.17643261,-0.01909395,0.01640212,0.01616707,0.99621052,-0.08387029,-0.64046943,-0.10826733,0.02300337,-0.00067050,-0.00078225,-0.02235006,0.64996308,-0.02237379
0.88000000,7.51781702,2.17427158,-0.01863401,0.01639854,0.01617070,0.99622905,-0.08364964,-0.64051861,-0.10798377,0.02299492,-0.00066139,-0.00077163,-0.02204651,0.64996409,-0.02206993
0.90000000,7.50500584,2.17211604,-0.01817424,0.01639500,0.01617429,0.99624729,-0.08343183,-0.64056695,-0.10770383,0.02298657,-0.00065300,-0.00076184,-0.02176679,0.64996499,-0.02178991
0.92000000,7.49219370,2.16996598,-0.01771463,0.01639151,0.01617783,0.99626529,-0.08321664,-0.64061451,-0.10742722,0.02297832,-0.00064534,-0.00075290,-0.02151148,0.64996582,-0.02153433
0.94000000,7.47938061,2.16782165,-0.01725519,0.01638805,0.01618133,0.99628305,-0.08300379,-0.64066136,-0.10715361,0.02297015,-0.00063844,-0.00074485,-0.02128133,0.64996654,-0.02130393
0.96000000,7.46656656,2.16568255,-0.01679591,0.01638463,0.01618480,0.99630064,-0.08279305,-0.64070755,-0.10688266,0.02296205,-0.00063232,-0.00073771,-0.02107727,0.64996719,-0.02109966
0.98000000,7.45375204,2.16354895,-0.01633679,0.01638124,0.01618823,0.99631792,-0.08258413,-0.64075315,-0.10661404,0.02295402,-0.00062701,-0.00073152,-0.02090048,0.64996773,-0.02092268
1.00000000,7.44093609,2.16142082,-0.01587782,0.01637787,0.01619164,0.99633509,-0.08237676,-0.64079821,-0.10634737,0.02294603,-0.00062257,-0.00072633,-0.02075239,0.64996821,-0.02077443
1.02000000,7.42812014,2.15930033,-0.01541913,0.01637246,0.01619711,0.99636257,-0.08204415,-0.64082050,-0.10591140,0.02293144,-0.00099702,-0.00116320,-0.03323410,0.64991844,-0.03326940
1.04000000,7.41530275,2.15718842,-0.01496069,0.01636712,0.01620250,0.99638957,-0.08171561,-0.64089257,-0.10548909,0.02291882,-0.00098504,-0.00114922,-0.03283475,0.64992040,-0.03286962
1.06000000,7.40248394,2.15508509,-0.01450250,0.01636184,0.01620784,0.99641615,-0.08139078,-0.64096338,-0.10507147,0.02290633,-0.00097417,-0.00113654,-0.03247247,0.64992213,-0.03250695
1.08000000,7.38966322,2.15298986,-0.01404456,0.01635675,0.01621311,0.99644238,-0.08106925,-0.64103299,-0.10465804,0.02289413,-0.00096446,-0.00112520,-0.03214843,0.64992368,-0.03218257
1.10000000,7.37684155,2.15090275,-0.01358686,0.01635156,0.01621833,0.99646825,-0.08075067,-0.64110160,-0.10424833,0.02288185,-0.00095593,-0.00111524,-0.03186410,0.64992499,-0.03189794
1.12000000,7.36401892,2.14882398,-0.01312941,0.01634642,0.01622352,0.99649382,-0.08043459,-0.64116913,-0.10384179,0.02286965,-0.00094864,-0.00110675,-0.03162127,0.64992613,-0.03165485
1.14000000,7.35119438,2.14675307,-0.01267220,0.01634131,0.01622867,0.99651909,-0.08012062,-0.64123583,-0.10343787,0.02285751,-0.00094267,-0.00109978,-0.03142214,0.64992708,-0.03145551
1.16000000,7.33836889,2.14469099,-0.01221526,0.01633558,0.01623444,0.99654728,-0.07976879,-0.64126927,-0.10297867,0.02284245,-0.00117545,-0.00137135,-0.03918150,0.64988661,-0.03922311
1.18000000,7.32554245,2.14263892,-0.01175863,0.01632927,0.01624078,0.99657822,-0.07938142,-0.64135236,-0.10248053,0.02282751,-0.00116120,-0.00135473,-0.03870656,0.64988935,-0.03874766
1.20000000,7.31271410,2.14059663,-0.01130231,0.01632302,0.01624706,0.99660867,-0.07899846,-0.64143384,-0.10198797,0.02281271,-0.00114825,-0.00133962,-0.03827487,0.64989179,-0.03831552
1.22000000,7.29988432,2.13856411,-0.01084627,0.01631685,0.01625326,0.99663866,-0.07861946,-0.64151394,-0.10150042,0.02279805,-0.00113664,-0.00132607,-0.03788772,0.64989400,-0.03792796
1.24000000,7.28705263,2.13654137,-0.01039053,0.01631072,0.01625941,0.99666816,-0.07824396,-0.64159262,-0.10101730,0.02278350,-0.00112641,-0.00131414,-0.03754673,0.64989591,-0.03758660
1.26000000,7.27421951,2.13452840,-0.00993508,0.01630464,0.01626550,0.99669737,-0.07787150,-0.64167005,-0.10053800,0.02276905,-0.00111762,-0.00130389,-0.03725388,0.64989752,-0.03729344
1.28000000,7.26138496,2.13252473,-0.00947991,0.01629861,0.01627155,0.99672621,-0.07750158,-0.64174634,-0.10006187,0.02275467,-0.00111036,-0.00129541,-0.03701162,0.64989883,-0.03705092
1.30000000,7.24854898,2.13053060,-0.00902503,0.01629260,0.01627757,0.99675471,-0.07713366,-0.64182156,-0.09958824,0.02274035,-0.00110469,-0.00128880,-0.03682292,0.64989984,-0.03686203
1.32000000,7.23571205,2.12854671,-0.00857048,0.01628600,0.01628417,0.99678588,-0.07672989,-0.64188284,-0.09906517,0.02272388,-0.00121003,-0.00141170,-0.04033414,0.64987987,-0.04037697
1.34000000,7.22287273,2.12657309,-0.00811623,0.01627948,0.01629069,0.99681652,-0.07633086,-0.64196521,-0.09855165,0.02270838,-0.00119608,-0.00139542,-0.03986924,0.64988261,-0.03991158
1.36000000,7.21003246,2.12460971,-0.00766229,0.01627303,0.01629713,0.99684668,-0.07593610,-0.64204603,-0.09804355,0.02269302,-0.00118351,-0.00138075,-0.03944995,0.64988506,-0.03949184
1.38000000,7.19719028,2.12265635,-0.00719461,0.01875460,0.01611336,0.99683821,-0.07551266,-0.64201850,-0.09744631,0.02588119,-0.00136750,-0.00136750,-0.03907145,0.64988720,-0.03911928
1.40000000,7.18434858,2.12071490,-0.00667721,0.01874833,0.01612065,0.99686754,-0.07512502,-0.64209658,-0.09694716,0.02586645,-0.00135602,-0.00135603,-0.03874367,0.64988911,-0.03879111
1.42000000,7.17150545,2.11878347,-0.00616010,0.01874211,0.01612788,0.99689645,-0.07474033,-0.64217341,-0.09645170,0.02585180,-0.00134618,-0.00134618,-0.03846229,0.64989072,-0.03850938
1.44000000,7.15866089,2.11686182,-0.00564328,0.01873592,0.01613507,0.99692506,-0.07435802,-0.64224911,-0.09595924,0.02583721,-0.00133821,-0.00133822,-0.03823471,0.64989203,-0.03828152
1.46000000,7.14581490,2.11495018,-0.00512676,0.01872965,0.01614235,0.99695385,-0.07397067,-0.64232165,-0.09545968,0.02582226,-0.00135332,-0.00135333,-0.03866654,0.64988953,-0.03871388
1.48000000,7.13296747,2.11304832,-0.00461054,0.01872345,0.01614953,0.99698216,-0.07358814,-0.64239794,-0.09496704,0.02580769,-0.00133674,-0.00133675,-0.03819271,0.64989221,-0.03823947
1.50000000,7.12011814,2.11115623,-0.00409460,0.01871733,0.01615663,0.99700999,-0.07321002,-0.64247280,-0.09448001,0.02579327,-0.00132165,-0.00132165,-0.03776150,0.64989465,-0.03780773
1.52000000,7.10726786,2.10927391,-0.00357895,0.01871126,0.01616365,0.99703741,-0.07283586,-0.64254624,-0.09399799,0.02577897,-0.00130809,-0.00130810,-0.03737418,0.64989680,-0.03741994
1.54000000,7.09441566,2.10740113,-0.00306358,0.01870525,0.01617061,0.99706441,-0.07246522,-0.64261842,-0.09352044,0.02576478,-0.00129613,-0.00129613,-0.03703234,0.64989871,-0.03707768
1.56000000,7.08156252,2.10553789,-0.00254850,0.01869929,0.01617750,0.99709105,-0.07209763,-0.64268935,-0.09304674,0.02575068,-0.00128582,-0.00128583,-0.03673794,0.64990032,-0.03678291
1.58000000,7.06870747,2.10368395,-0.00203370,0.01869337,0.01618435,0.99711740,-0.07173260,-0.64275920,-0.09257626,0.02573666,-0.00127726,-0.00127727,-0.03649338,0.64990163,-0.03653805
1.60000000,7.05585146,2.10183930,-0.00151917,0.01868760,0.01619101,0.99714285,-0.07137730,-0.64283454,-0.09211938,0.02572330,-0.00121669,-0.00121670,-0.03476271,0.64991075,-0.03480527
1.62000000,7.04299355,2.10000348,-0.00100490,0.01868201,0.01619745,0.99716741,-0.07103350,-0.64290076,-0.09167633,0.02571011,-0.00120099,-0.00120099,-0.03431409,0.64991301,-0.03435610
1.64000000,7.03013468,2.09817672,-0.00049089,0.01867650,0.01620381,0.99719155,-0.07069390,-0.64296561,-0.09123863,0.02569707,-0.00118660,-0.00118660,-0.03390295,0.64991510,-0.03394445
1.66000000,7.01727438,2.09635830,0.00002286,0.01867104,0.01621010,0.99721533,-0.07035811,-0.64302927,-0.09080577,0.02568414,-0.00117355,-0.00117356,-0.03353027,0.64991695,-0.03357131
1.68000000,7.00441265,2.09454870,0.00053635,0.01866564,0.01621632,0.99723870,-0.07002573,-0.64309186,-0.09037726,0.02567133,-0.00116190,-0.00116191,-0.03319729,0.64991856,-0.03323793
1.70000000,6.99155140,2.09274840,0.00109175,0.02114847,0.01604672,0.99721718,-0.06966416,-0.64303041,-0.08985916,0.02886619,-0.00131597,-0.00115148,-0.03289942,0.64991999,-0.03294586
1.72000000,6.97868967,2.09095764,0.00166889,0.02114321,0.01605364,0.99723995,-0.06933739,-0.64309096,-0.08943774,0.02885386,-0.00130565,-0.00114245,-0.03264141,0.64992124,-0.03268749
1.74000000,6.96582699,2.08917499,0.00224578,0.02113798,0.01606052,0.99726248,-0.06901286,-0.64315063,-0.08901913,0.02884160,-0.00129714,-0.00113500,-0.03242853,0.64992231,-0.03247430
1.76000000,6.95296288,2.08740044,0.00282246,0.02113329,0.01606670,0.99728262,-0.06872143,-0.64321822,-0.08864518,0.02883121,-0.00116254,-0.00101722,-0.02906353,0.64993757,-0.02910455
1.78000000,6.94009781,2.08563304,0.00339892,0.02112865,0.01607279,0.99730241,-0.06843389,-0.64327133,-0.08827433,0.02882036,-0.00114729,-0.00100388,-0.02868225,0.64993918,-0.02872274
1.80000000,6.92723179,2.08387303,0.00397517,0.02112408,0.01607881,0.99732184,-0.06814992,-0.64332348,-0.08790804,0.02880962,-0.00113329,-0.00099164,-0.02833243,0.64994067,-0.02837242
1.82000000,6.91436434,2.08212018,0.00455120,0.02111955,0.01608475,0.99734098,-0.06786919,-0.64337462,-0.08754592,0.02879900,-0.00112059,-0.00098052,-0.02801492,0.64994198,-0.02805447
1.84000000,6.90149593,2.08037472,0.00512702,0.02111507,0.01609064,0.99735981,-0.06759138,-0.64342499,-0.08718751,0.02878847,-0.00110923,-0.00097058,-0.02773081,0.64994317,-0.02776995
1.86000000,6.88862705,2.07863641,0.00570264,0.02111063,0.01609646,0.99737847,-0.06731615,-0.64347446,-0.08683237,0.02877802,-0.00109925,-0.00096185,-0.02748143,0.64994419,-0.02752022
1.88000000,6.87575674,2.07690501,0.00627804,0.02110622,0.01610224,0.99739683,-0.06704313,-0.64352328,-0.08648007,0.02876764,-0.00109073,-0.00095440,-0.02726847,0.64994502,-0.02730696
1.90000000,6.86288548,2.07518029,0.00685325,0.02110216,0.01610756,0.99741369,-0.06679155,-0.64358234,-0.08615731,0.02875870,-0.00092693,-0.00081107,-0.02317343,0.64996034,-0.02320614
1.92000000,6.85001326,2.07346153,0.00742830,0.02109846,0.01611241,0.99742901,-0.06656246,-0.64362341,-0.08586170,0.02875000,-0.00091368,-0.00079947,-0.02284210,0.64996141,-0.02287435
1.94000000,6.83714008,2.07174873,0.00800317,0.02109481,0.01611719,0.99744409,-0.06633649,-0.64366364,-0.08557010,0.02874140,-0.00090140,-0.00078873,-0.02253502,0.64996248,-0.02256683
1.96000000,6.82426596,2.07004166,0.00857787,0.02109120,0.01612191,0.99745888,-0.06611340,-0.64370316,-0.08528218,0.02873291,-0.00089011,-0.00077885,-0.02225271,0.64996338,-0.02228412
1.98000000,6.81139135,2.06834030,0.00915240,0.02108764,0.01612657,0.99747348,-0.06589295,-0.64374202,-0.08499764,0.02872450,-0.00087983,-0.00076986,-0.02199585,0.64996427,-0.02202690
2.00000000,6.79851627,2.06664467,0.00972677,0.02108430,0.01613117,0.99748784,-0.06567486,-0.64378029,-0.08471613,0.02871642,-0.00087062,-0.00076179,-0.02176532,0.64996499,-0.02179604
2.02000000,6.78563976,2.06495452,0.01030097,0.02108081,0.01613573,0.99750209,-0.06545886,-0.64381790,-0.08443730,0.02870817,-0.00086249,-0.00075468,-0.02156219,0.64996564,-0.02159263
2.04000000,6.77276278,2.06326985,0.01087501,0.02107734,0.01614026,0.99751610,-0.06524468,-0.64385504,-0.08416078,0.02869998,-0.00085552,-0.00074857,-0.02138783,0.64996618,-0.02141802
2.06000000,6.75988531,2.06158996,0.01144892,0.02107459,0.01614385,0.99752724,-0.06507443,-0.64389646,-0.08394253,0.02869399,-0.00067868,-0.00059384,-0.01696698,0.64997870,-0.01699093
2.08000000,6.74700689,2.05991435,0.01202271,0.02107187,0.01614740,0.99753815,-0.06490679,-0.64392555,-0.08372611,0.02868759,-0.00066836,-0.00058481,-0.01670886,0.64997935,-0.01673245
2.10000000,6.73412800,2.05824304,0.01259636,0.02106920,0.01615088,0.99754888,-0.06474160,-0.64395416,-0.08351284,0.02868126,-0.00065873,-0.00057639,-0.01646825,0.64997995,-0.01649150
2.12000000,6.72124815,2.05657601,0.01316989,0.02106656,0.01615432,0.99755943,-0.06457868,-0.64398223,-0.08330248,0.02867502,-0.00064982,-0.00056859,-0.01624550,0.64998049,-0.01626843
2.14000000,6.70836830,2.05491304,0.01374330,0.02106396,0.01615772,0.99756986,-0.06441785,-0.64400983,-0.08309481,0.02866886,-0.00064165,-0.00056144,-0.01604105,0.64998096,-0.01606369
2.16000000,6.69548750,2.05325413,0.01431659,0.02106138,0.01616108,0.99758011,-0.06425892,-0.64403695,-0.08288959,0.02866276,-0.00063422,-0.00055494,-0.01585551,0.64998144,-0.01587789
2.18000000,6.68260670,2.05159950,0.01488975,0.02105884,0.01616440,0.99759018,-0.06410170,-0.64406371,-0.08268655,0.02865673,-0.00062759,-0.00054914,-0.01568962,0.64998180,-0.01571177
2.20000000,6.66972494,2.04994845,0.01546281,0.02105664,0.01616726,0.99759889,-0.06396630,-0.64409477,-0.08251274,0.02865189,-0.00045906,-0.00040167,-0.01147632,0.64999026,-0.01149252
2.22000000,6.65684271,2.04830027,0.01603578,0.02105481,0.01616964,0.99760616,-0.06385316,-0.64411402,-0.08236662,0.02864754,-0.00045076,-0.00039441,-0.01126882,0.64999062,-0.01128472
2.24000000,6.64396000,2.04665518,0.01659519,0.01871951,0.01882395,0.99761474,-0.06371836,-0.64425743,-0.08217705,0.02583623,-0.00038753,-0.00044289,-0.01107229,0.64999092,-0.01108792
2.26000000,6.63107443,2.04501367,0.01711184,0.01871745,0.01882600,0.99762172,-0.06360914,-0.64427590,-0.08203603,0.02583123,-0.00038092,-0.00043534,-0.01088339,0.64999127,-0.01089876
2.28000000,6.61818886,2.04337502,0.01762839,0.01871543,0.01882801,0.99762857,-0.06350175,-0.64429402,-0.08189736,0.02582632,-0.00037458,-0.00042809,-0.01070212,0.64999151,-0.01071723
2.30000000,6.60530281,2.04173923,0.01814485,0.01871343,0.01883000,0.99763530,-0.06339610,-0.64431185,-0.08176093,0.02582148,-0.00036862,-0.00042128,-0.01053201,0.64999181,-0.01054688
2.32000000,6.59241724,2.04010725,0.01869903,0.02119999,0.01867200,0.99759763,-0.06325270,-0.64420664,-0.08151537,0.02902879,-0.00041485,-0.00041485,-0.01037136,0.64999205,-0.01038794
2.34000000,6.57953310,2.03847885,0.01927954,0.02119807,0.01867417,0.99760413,-0.06315023,-0.64422387,-0.08138303,0.02902418,-0.00040848,-0.00040848,-0.01021209,0.64999229,-0.01022841
2.36000000,6.56664848,2.03685236,0.01985998,0.02119686,0.01867555,0.99760824,-0.06308538,-0.64423919,-0.08129983,0.02902147,-0.00025777,-0.00025778,-0.00644438,0.64999694,-0.00645469
2.38000000,6.55376339,2.03522754,0.02044037,0.02119567,0.01867689,0.99761218,-0.06302223,-0.64424974,-0.08121828,0.02901863,-0.00025099,-0.00025099,-0.00627478,0.64999712,-0.00628481
2.40000000,6.54087830,2.03360438,0.02102070,0.02119452,0.01867820,0.99761611,-0.06296075,-0.64426005,-0.08113887,0.02901587,-0.00024440,-0.00024440,-0.00611002,0.64999723,-0.00611979
2.42000000,6.52799273,2.03198290,0.02160097,0.02119340,0.01867947,0.99761987,-0.06290088,-0.64427000,-0.08106154,0.02901317,-0.00023800,-0.00023800,-0.00594990,0.64999735,-0.00595941
2.44000000,6.51510715,2.03036284,0.02218120,0.02119231,0.01868071,0.99762356,-0.06284257,-0.64427972,-0.08098623,0.02901055,-0.00023177,-0.00023177,-0.00579424,0.64999753,-0.00580350
2.46000000,6.50222158,2.02874422,0.02276137,0.02119125,0.01868192,0.99762714,-0.06278579,-0.64428920,-0.08091290,0.02900799,-0.00022571,-0.00022571,-0.00564284,0.64999765,-0.00565186
2.48000000,6.48933554,2.02712703,0.02334149,0.02119021,0.01868309,0.99763060,-0.06273049,-0.64429843,-0.08084147,0.02900550,-0.00021982,-0.00021982,-0.00549552,0.64999777,-0.00550430
2.50000000,6.47644949,2.02551103,0.02392157,0.02118948,0.01868392,0.99763304,-0.06269127,-0.64430660,-0.08079102,0.02900381,-0.00009692,-0.00009693,-0.00242313,0.64999956,-0.00242701
2.52000000,6.46356344,2.02389550,0.02450163,0.02118904,0.01868442,0.99763453,-0.06266802,-0.64431047,-0.08076099,0.02900277,-0.00009174,-0.00009174,-0.00229347,0.64999962,-0.00229714
2.54000000,6.45067692,2.02228093,0.02508167,0.02118863,0.01868488,0.99763590,-0.06264607,-0.64431411,-0.08073263,0.02900178,-0.00008656,-0.00008656,-0.00216402,0.64999968,-0.00216748
2.56000000,6.43779087,2.02066660,0.02566170,0.02118824,0.01868532,0.99763721,-0.06262540,-0.64431757,-0.08070594,0.02900085,-0.00008138,-0.00008138,-0.00203443,0.64999968,-0.00203769
2.58000000,6.42490435,2.01905274,0.02624170,0.02118788,0.01868573,0.99763840,-0.06260604,-0.64432079,-0.08068094,0.02899998,-0.00007617,-0.00007617,-0.00190430,0.64999974,-0.00190735
2.60000000,6.41201782,2.01743960,0.02682169,0.02118754,0.01868612,0.99763954,-0.06258799,-0.64432377,-0.08065762,0.02899916,-0.00007093,-0.00007093,-0.00177319,0.64999980,-0.00177602
2.62000000,6.39913130,2.01582670,0.02740166,0.02118741,0.01868646,0.99764061,-0.06257125,-0.64432651,-0.08063599,0.02899864,-0.00006562,-0.00006562,-0.00164060,0.64999980,-0.00164322
2.64000000,6.38624477,2.01421428,0.02798162,0.02118712,0.01868679,0.99764156,-0.06255586,-0.64432907,-0.08061611,0.02899795,-0.00006024,-0.00006024,-0.00150597,0.64999986,-0.00150838
2.66000000,6.37335825,2.01260185,0.02856158,0.02118726,0.01868663,0.99764109,-0.06256331,-0.64432800,-0.08062574,0.02899829,0.00003076,0.00003076,0.00076912,0.64999998,0.00077035
2.68000000,6.36047173,2.01098919,0.02914156,0.02118742,0.01868645,0.99764055,-0.06257174,-0.64432657,-0.08063664,0.02899867,0.00003473,0.00003473,0.00086833,0.64999992,0.00086971
